_id,having_IP_Address,URL_Length,Shortining_Service,having_At_Symbol,double_slash_redirecting,Prefix_Suffix,having_Sub_Domain,SSLfinal_State,Domain_registeration_length,Favicon,port,HTTPS_token,Request_URL,URL_of_Anchor,Links_in_tags,SFH,Submitting_to_email,Abnormal_URL,Redirect,on_mouseover,RightClick,popUpWidnow,Iframe,age_of_domain,DNSRecord,web_traffic,Page_Rank,Google_Index,Links_pointing_to_page,Statistical_report,Result
687d7835dc9ff1e8963bff8d,1,-1,1,-1,-1,-1,1,1,-1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,-1,-1,-1,0,1,1
687d7835dc9ff1e8963bff8e,-1,1,1,-1,1,-1,1,-1,-1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,-1,1,0,1,1,0,1,1
687d7835dc9ff1e8963bff8f,1,-1,1,1,1,-1,1,1,1,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,1,1,1,-1,-1,1,0,1,1
687d7835dc9ff1e8963bff90,1,1,1,1,1,-1,-1,1,-1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
687d7835dc9ff1e8963bff91,1,1,1,1,1,-1,1,1,-1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,1,0,1,1,0,1,1
687d7835dc9ff1e8963bff92,-1,-1,1,1,1,1,1,1,-1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,-1,-1,1,1,1,1
687d7835dc9ff1e8963bff93,1,-1,1,-1,1,-1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,1,0,-1,1,-1,-1,1,1,1,-1,1,0,1,1
687d7835dc9ff1e8963bff94,1,-1,1,1,1,1,1,1,-1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1
687d7835dc9ff1e8963bff95,1,1,1,1,1,-1,1,1,-1,1,1,1,1,0,1,-1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
687d7835dc9ff1e8963bff96,-1,-1,1,-1,1,-1,1,1,-1,-1,-1,1,1,0,0,0,-1,1,0,-1,-1,-1,-1,-1,1,0,-1,1,1,1,1
687d7835dc9ff1e8963bff97,-1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,0,1,-1,1,1,0,1,1,1,1,1,1,1,1,1,0,-1,-1
687d7835dc9ff1e8963bff98,1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,-1
687d7835dc9ff1e8963bff99,-1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,0,-1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,-1
687d7835dc9ff1e8963bff9a,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,1,1,0,1,1,-1,1,1,1,1,-1,1,0,1,1
687d7835dc9ff1e8963bff9b,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1,1,1,-1,1,0,-1,1
687d7835dc9ff1e8963bff9c,-1,-1,-1,1,-1,-1,1,-1,-1,1,1,-1,1,1,0,-1,1,-1,1,1,1,1,1,1,-1,0,-1,1,1,1,1
687d7835dc9ff1e8963bff9d,-1,-1,1,1,1,1,1,-1,-1,1,1,1,-1,1,1,-1,1,1,0,1,1,1,1,1,1,0,-1,1,1,1,1
687d7835dc9ff1e8963bff9e,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,-1,-1,1,0,1,1
687d7835dc9ff1e8963bff9f,-1,-1,1,-1,1,-1,1,1,-1,-1,-1,1,1,0,1,0,-1,1,0,-1,1,-1,-1,1,1,-1,-1,1,1,1,1
687d7835dc9ff1e8963bffa0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,1,-1,1,-1,1,0,-1,-1
687d7835dc9ff1e8963bffa1,1,-1,1,1,1,-1,-1,1,1,1,1,1,-1,0,0,0,1,1,0,1,1,1,1,1,1,-1,-1,1,0,-1,1
687d7835dc9ff1e8963bffa2,1,-1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,0,0,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,-1
687d7835dc9ff1e8963bffa3,-1,-1,1,1,1,-1,-1,0,-1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,1,1,0,-1,1,1,1,-1
687d7835dc9ff1e8963bffa4,-1,-1,1,-1,1,1,1,1,1,-1,-1,1,-1,0,1,-1,-1,1,0,-1,1,-1,-1,1,1,-1,-1,1,1,1,1
687d7835dc9ff1e8963bffa5,-1,-1,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,0,-1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,-1
687d7835dc9ff1e8963bffa6,-1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,-1,1,1,1,1
687d7835dc9ff1e8963bffa7,-1,1,-1,-1,-1,-1,0,1,-1,1,1,-1,1,0,-1,-1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1
687d7835dc9ff1e8963bffa8,-1,-1,1,-1,1,-1,-1,-1,-1,1,1,1,1,-1,0,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,-1
687d7835dc9ff1e8963bffa9,-1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,-1
687d7835dc9ff1e8963bffaa,-1,-1,1,1,1,-1,-1,0,-1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,1,1,0,-1,1,0,-1,-1
687d7835dc9ff1e8963bffab,1,-1,1,-1,-1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,0,1,1,1,1,1,1,1,-1,-1,0,1,1
687d7835dc9ff1e8963bffac,-1,-1,-1,-1,-1,-1,1,1,-1,1,1,-1,1,0,-1,-1,1,-1,1,1,1,1,1,1,-1,0,-1,1,1,1,1
687d7835dc9ff1e8963bffad,-1,-1,1,1,1,-1,1,-1,-1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,-1,1,0,1,1
687d7835dc9ff1e8963bffae,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,-1,-1,-1,0,1,1
687d7835dc9ff1e8963bffaf,1,1,1,1,1,-1,1,-1,-1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,-1,1,1,1,1,0,1,1
687d7835dc9ff1e8963bffb0,-1,-1,1,1,1,-1,0,1,1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,1
687d7835dc9ff1e8963bffb1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,0,1,-1,1,1,0,1,1,1,1,1,1,-1,1,1,-1,1,1
687d7835dc9ff1e8963bffb2,-1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,0,1,-1,-1,0,1,1,1,1,1,-1,1,-1,1,1,1,1
687d7835dc9ff1e8963bffb3,-1,-1,1,1,1,-1,0,-1,-1,1,1,-1,1,0,-1,-1,1,1,0,1,1,1,1,-1,1,0,-1,-1,0,1,-1
687d7835dc9ff1e8963bffb4,-1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,1,1,1,1,-1,-1,1,1,-1
687d7835dc9ff1e8963bffb5,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1,1,-1,-1,-1,0,-1,1
687d7835dc9ff1e8963bffb6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,0,-1,1,1,1,-1
687d7835dc9ff1e8963bffb7,1,-1,-1,1,-1,-1,1,1,1,1,1,-1,-1,0,1,-1,1,-1,1,1,1,1,1,1,-1,1,-1,1,1,1,1
687d7835dc9ff1e8963bffb8,-1,1,1,-1,1,-1,1,1,-1,-1,-1,1,1,0,-1,0,-1,1,0,-1,-1,-1,-1,1,1,-1,1,1,1,1,1
687d7835dc9ff1e8963bffb9,1,-1,1,-1,1,-1,0,-1,-1,-1,-1,1,1,-1,-1,0,-1,1,0,-1,1,-1,-1,-1,1,0,-1,1,1,1,-1
687d7835dc9ff1e8963bffba,1,-1,1,1,1,1,1,1,-1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,1,1,-1,-1,1,0,1,1
687d7835dc9ff1e8963bffbb,1,1,1,1,1,-1,1,-1,-1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,-1,1,1,0,-1,1
687d7835dc9ff1e8963bffbc,1,1,1,-1,1,-1,1,0,-1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,1,1,1,-1,1,-1,1,1
687d7835dc9ff1e8963bffbd,-1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,-1,-1,-1,-1,0,1,1,1,1,1,1,-1,1,1,1,1,1
687d7835dc9ff1e8963bffbe,-1,-1,1,-1,1,-1,1,1,1,-1,-1,1,-1,0,0,1,-1,1,0,1,1,-1,1,1,1,-1,-1,1,1,1,1
687d7835dc9ff1e8963bffbf,-1,-1,1,1,1,1,1,1,-1,1,1,1,1,0,-1,1,1,1,0,1,1,1,1,1,1,-1,-1,1,1,1,1
687d7835dc9ff1e8963bffc0,1,-1,1,1,1,-1,1,-1,-1,1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,1,1,0,-1,-1,0,1,-1
687d7835dc9ff1e8963bffc1,-1,-1,1,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,0,-1,-1,-1,-1,1,1,-1,-1,1,1,1,1
687d7835dc9ff1e8963bffc2,1,-1,1,-1,1,-1,1,1,-1,1,1,1,1,0,1,-1,-1,-1,0,1,1,1,1,1,1,1,-1,-1,-1,1,1
687d7835dc9ff1e8963bffc3,1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,1,-1,-1,1,1,0,1,1,1,1,1,1,0,-1,-1,1,1,-1
687d7835dc9ff1e8963bffc4,1,-1,1,1,1,-1,1,-1,1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,1
687d7835dc9ff1e8963bffc5,1,1,1,1,1,-1,0,1,-1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,-1
687d7835dc9ff1e8963bffc6,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,0,-1,0,1,1,0,1,1,1,1,1,1,-1,-1,1,0,1,1
687d7835dc9ff1e8963bffc7,-1,-1,1,1,1,-1,0,0,-1,1,1,1,1,-1,-1,0,1,1,0,1,1,1,1,1,1,0,-1,1,0,-1,-1
687d7835dc9ff1e8963bffc8,-1,0,1,1,1,-1,0,1,-1,-1,1,-1,-1,-1,0,-1,1,1,0,-1,1,-1,-1,1,1,0,-1,1,0,-1,-1
687d7835dc9ff1e8963bffc9,-1,-1,1,1,1,-1,-1,-1,1,1,1,1,1,-1,0,-1,1,1,0,1,1,1,1,1,1,0,-1,1,0,-1,-1
687d7835dc9ff1e8963bffca,1,1,1,-1,1,-1,1,1,-1,1,1,-1,1,0,0,-1,1,-1,0,1,1,1,1,1,1,1,1,1,0,1,1
687d7835dc9ff1e8963bffcb,-1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,1,1,0,-1,1,0,-1,-1
687d7835dc9ff1e8963bffcc,1,1,1,1,1,-1,1,1,-1,-1,1,-1,1,0,0,-1,1,1,0,-1,1,-1,1,1,1,1,1,1,-1,1,1
687d7835dc9ff1e8963bffcd,-1,1,-1,-1,-1,-1,1,1,-1,1,1,-1,1,0,0,-1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1
687d7835dc9ff1e8963bffce,-1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,1,1,-1,-1,1,1,1,1
687d7835dc9ff1e8963bffcf,1,-1,1,1,1,-1,0,1,-1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,1,1,-1,-1,-1,0,1,1
687d7835dc9ff1e8963bffd0,-1,1,1,1,1,-1,0,1,-1,1,1,1,1,0,-1,-1,-1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
687d7835dc9ff1e8963bffd1,-1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,-1,-1,1,1,0,1,1,1,1,1,1,-1,-1,1,1,1,1
687d7835dc9ff1e8963bffd2,-1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,0,0,1,1,1,0,1,1,1,1,1,1,0,-1,1,1,-1,-1
687d7835dc9ff1e8963bffd3,1,-1,1,1,1,-1,-1,0,1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,1,1,0,-1,1,0,-1,-1
687d7835dc9ff1e8963bffd4,1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,-1,1,1,0,1,1,1,1,1,1,0,-1,1,0,1,1
687d7835dc9ff1e8963bffd5,-1,1,-1,1,-1,-1,1,0,-1,1,1,-1,1,-1,0,0,1,-1,1,1,1,1,1,1,-1,0,1,1,1,1,-1
687d7835dc9ff1e8963bffd6,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1
687d7835dc9ff1e8963bffd7,-1,0,1,-1,1,-1,1,0,1,1,1,1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,0,-1,1,1,1,-1
687d7835dc9ff1e8963bffd8,-1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,0,-1,1,1,0,1,1,1,1,1,1,0,-1,1,1,-1,-1
687d7835dc9ff1e8963bffd9,-1,-1,-1,1,-1,-1,1,1,-1,1,1,-1,-1,0,-1,0,1,-1,1,1,1,1,1,1,-1,1,-1,1,1,1,1
687d7835dc9ff1e8963bffda,-1,-1,1,-1,1,-1,0,-1,1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,1,1,0,-1,1,1,1,-1
687d7835dc9ff1e8963bffdb,-1,-1,1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,1,1,0,-1,-1,0,1,-1
687d7835dc9ff1e8963bffdc,-1,1,1,-1,1,-1,0,1,-1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,1,1,0,1,-1,0,1,-1
687d7835dc9ff1e8963bffdd,-1,-1,1,1,1,1,-1,-1,-1,1,1,1,1,1,0,-1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,1
687d7835dc9ff1e8963bffde,1,-1,-1,1,-1,1,1,1,1,1,1,-1,1,0,0,-1,1,1,0,1,1,1,1,1,-1,1,-1,1,1,1,1
687d7835dc9ff1e8963bffdf,-1,-1,1,1,1,1,1,1,-1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,-1,1,-1,-1,1,-1,1,1
687d7835dc9ff1e8963bffe0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,1,-1,-1,1,0,1,1,1,1,-1,1,0,-1,1,-1,1,1
687d7835dc9ff1e8963bffe1,-1,-1,1,1,1,-1,0,1,1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,-1
687d7835dc9ff1e8963bffe2,-1,-1,1,1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,1,1,0,-1,1,-1,1,1,1,1,-1,1,1,1,-1
687d7835dc9ff1e8963bffe3,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,0,0,-1,1,0,-1,-1,-1,-1,1,1,1,-1,1,0,1,-1
687d7835dc9ff1e8963bffe4,-1,-1,1,-1,1,-1,1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,0,-1,1,-1,-1,1,1,1,-1,1,1,1,1
687d7835dc9ff1e8963bffe5,-1,-1,1,1,1,-1,-1,0,-1,1,1,1,1,-1,-1,-1,1,1,0,1,1,1,1,1,1,0,-1,1,1,1,-1
687d7835dc9ff1e8963bffe6,1,-1,1,1,1,-1,1,-1,-1,1,1,1,1,0,0,-1,1,1,0,1,1,1,1,1,1,1,-1,-1,0,1,-1
687d7835dc9ff1e8963bffe7,-1,-1,1,1,1,-1,1,1,1,1,1,1,-1,0,0,0,1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,1
687d7835dc9ff1e8963bffe8,1,-1,1,1,1,-1,1,-1,-1,1,1,1,1,-1,0,-1,1,1,0,1,1,1,1,1,1,0,-1,1,0,1,-1
687d7835dc9ff1e8963bffe9,-1,-1,1,1,1,-1,1,1,-1,-1,-1,1,1,0,0,-1,-1,1,0,1,1,-1,1,1,1,-1,-1,1,0,1,1
687d7835dc9ff1e8963bffea,-1,-1,1,1,1,-1,1,0,1,-1,-1,1,1,-1,1,-1,-1,1,0,1,1,-1,1,1,1,0,-1,1,1,1,-1
687d7835dc9ff1e8963bffeb,-1,-1,-1,1,-1,-1,1,1,-1,1,1,-1,1,0,-1,0,1,-1,1,1,1,1,1,1,-1,-1,-1,1,1,1,1
687d7835dc9ff1e8963bffec,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,-1,1,0,1,1,0,1,1
687d7835dc9ff1e8963bffed,1,-1,1,1,1,1,1,1,-1,1,1,1,1,0,1,-1,1,1,0,1,1,1,1,1,1,1,-1,1,0,-1,1
687d7835dc9ff1e8963bffee,-1,-1,1,1,1,-1,1,1,1,1,1,1,-1,1,-1,-1,1,1,0,1,1,1,1,-1,1,0,-1,1,1,1,1
687d7835dc9ff1e8963bffef,-1,-1,1,-1,1,-1,0,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,0,-1,1,-1,1,1,1,1,-1,1,0,1,-1
687d7835dc9ff1e8963bfff0,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1
687d7835dc9ff1e8963bfff1,1,-1,1,1,1,-1,0,1,-1,1,1,1,-1,1,-1,1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1
687d7835dc9ff1e8963bfff2,-1,-1,1,1,1,-1,-1,0,1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,1,1,0,-1,1,1,1,-1
687d7835dc9ff1e8963bfff3,1,-1,1,1,1,-1,-1,0,1,-1,1,-1,-1,-1,0,-1,1,1,0,-1,1,-1,1,1,1,0,-1,1,1,1,-1
687d7835dc9ff1e8963bfff4,-1,-1,-1,1,-1,-1,1,1,1,1,1,-1,-1,0,1,-1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,1
687d7835dc9ff1e8963bfff5,-1,-1,1,1,1,-1,0,0,-1,1,1,1,-1,-1,0,0,1,1,0,1,1,1,1,1,1,0,-1,1,1,1,-1
687d7835dc9ff1e8963bfff6,1,-1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,0,-1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,-1
687d7835dc9ff1e8963bfff7,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,0,-1,1,1,0,1,1,1,1,1,1,-1,1,1,1,1,1
687d7835dc9ff1e8963bfff8,1,-1,1,1,1,-1,0,1,-1,1,1,1,1,1,0,-1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1
687d7835dc9ff1e8963bfff9,-1,-1,1,1,1,-1,-1,0,-1,1,1,1,1,-1,0,-1,-1,1,0,1,1,1,1,1,1,1,-1,1,0,1,-1
687d7835dc9ff1e8963bfffa,-1,-1,1,1,1,-1,-1,-1,-1,1,1,1,1,0,1,-1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,1
687d7835dc9ff1e8963bfffb,1,-1,1,1,1,-1,-1,0,1,1,1,1,-1,-1,0,-1,1,1,0,1,1,1,1,1,1,0,-1,-1,0,1,-1
687d7835dc9ff1e8963bfffc,1,-1,1,1,1,-1,1,-1,-1,1,1,1,1,1,0,-1,1,1,0,1,1,1,1,1,1,0,-1,1,0,1,1
687d7835dc9ff1e8963bfffd,1,-1,1,1,1,-1,0,1,-1,1,1,1,-1,1,-1,1,1,1,0,1,1,1,1,1,1,1,-1,-1,0,1,1
687d7835dc9ff1e8963bfffe,-1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,-1,0,-1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,-1
687d7835dc9ff1e8963bffff,-1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,-1
687d7835dc9ff1e8963c0000,-1,-1,1,1,1,-1,-1,-1,-1,1,1,1,-1,-1,1,-1,1,1,0,1,1,1,1,1,1,0,-1,1,1,1,-1
687d7835dc9ff1e8963c0001,-1,-1,1,1,1,-1,-1,-1,-1,1,1,1,-1,-1,0,1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,-1
687d7835dc9ff1e8963c0002,1,-1,1,1,1,-1,0,1,-1,1,1,-1,1,-1,-1,-1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,-1
687d7835dc9ff1e8963c0003,1,1,1,1,1,-1,1,1,-1,-1,1,1,1,0,-1,0,1,1,0,-1,1,-1,1,-1,1,0,1,1,0,1,1
687d7835dc9ff1e8963c0004,1,-1,1,-1,1,-1,1,-1,-1,-1,-1,1,1,-1,0,-1,-1,1,0,-1,-1,-1,-1,1,1,0,-1,1,0,1,-1
687d7835dc9ff1e8963c0005,1,-1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,1,0,1,1,0,1,1,1,1,1,1,0,-1,1,1,1,-1
687d7835dc9ff1e8963c0006,1,-1,1,-1,1,-1,0,-1,1,1,1,1,-1,-1,0,-1,1,1,0,1,1,1,1,1,1,0,-1,1,0,1,-1
687d7835dc9ff1e8963c0007,1,-1,1,1,1,-1,1,1,1,1,1,1,-1,0,0,1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1
687d7835dc9ff1e8963c0008,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,0,-1,1,-1,1,1,-1,0,1,1,1,1,-1
687d7835dc9ff1e8963c0009,1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,0,0,1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1
687d7835dc9ff1e8963c000a,1,-1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,1
687d7835dc9ff1e8963c000b,1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,0,1,0,1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,1
687d7835dc9ff1e8963c000c,-1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,-1,1,0,-1,1,1,1,1
687d7835dc9ff1e8963c000d,1,-1,1,-1,1,-1,0,1,-1,1,1,1,1,0,1,-1,1,1,0,1,1,1,1,1,1,1,-1,1,-1,1,-1
687d7835dc9ff1e8963c000e,1,-1,1,1,1,1,0,1,-1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,1
687d7835dc9ff1e8963c000f,-1,-1,1,-1,1,-1,0,1,-1,1,1,1,-1,0,1,-1,1,1,0,1,1,1,1,1,1,0,-1,-1,0,1,-1
687d7835dc9ff1e8963c0010,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,1,-1,-1,0,1,-1
687d7835dc9ff1e8963c0011,-1,-1,1,1,1,-1,0,-1,1,1,1,1,-1,0,-1,-1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,-1
687d7835dc9ff1e8963c0012,1,-1,-1,1,-1,-1,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1,1,1,1,1,-1,0,-1,1,0,1,-1
687d7835dc9ff1e8963c0013,1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,1,-1,-1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,-1
687d7835dc9ff1e8963c0014,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,0,1,1,-1,1,1,1,1,-1,1,0,1,1
687d7835dc9ff1e8963c0015,1,-1,1,-1,1,-1,0,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,1,1,1,-1,1,0,1,-1
687d7835dc9ff1e8963c0016,-1,-1,1,1,1,1,1,1,-1,1,1,1,-1,1,0,-1,1,1,0,1,1,1,1,1,1,0,-1,1,1,1,1
687d7835dc9ff1e8963c0017,1,-1,1,1,1,-1,0,1,-1,-1,1,1,1,0,0,-1,1,1,0,1,1,-1,1,1,1,-1,-1,-1,0,1,1
687d7835dc9ff1e8963c0018,-1,-1,1,1,1,-1,0,-1,-1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,1,1,1,-1,-1,0,1,-1
687d7835dc9ff1e8963c0019,1,-1,1,1,1,-1,1,-1,-1,1,1,1,1,0,1,-1,1,1,0,1,1,1,1,-1,1,0,-1,1,0,1,1
687d7835dc9ff1e8963c001a,-1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,-1,1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,1
687d7835dc9ff1e8963c001b,1,-1,1,1,1,-1,0,1,-1,1,1,-1,1,0,1,-1,1,1,0,1,1,1,1,1,1,1,-1,1,-1,1,1
687d7835dc9ff1e8963c001c,1,-1,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,0,1,1,1,1,1,1,1,-1,-1,0,-1,-1
687d7835dc9ff1e8963c001d,1,-1,1,1,-1,-1,0,0,1,1,1,1,-1,0,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1
687d7835dc9ff1e8963c001e,-1,-1,1,1,1,-1,0,-1,1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,1,1,0,-1,-1,0,1,-1
687d7835dc9ff1e8963c001f,1,-1,1,1,1,-1,0,1,-1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1
687d7835dc9ff1e8963c0020,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,1,0,-1,1,0,1,1,1,1,1,1,-1,-1,1,-1,1,1
687d7835dc9ff1e8963c0021,-1,-1,1,1,1,-1,0,1,-1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,1,1,-1,-1,-1,1,1,1
687d7835dc9ff1e8963c0022,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,-1,-1,1,1,0,1,1,1,1,-1,1,1,-1,1,0,1,-1
687d7835dc9ff1e8963c0023,-1,-1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,0,1,1,1,1,1,1,-1,-1,-1,0,1,1
687d7835dc9ff1e8963c0024,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,-1,-1,1,0,1,1
687d7835dc9ff1e8963c0025,-1,1,1,1,1,-1,1,0,-1,1,1,1,1,-1,0,-1,1,1,0,1,1,1,1,1,1,0,1,1,1,-1,-1
687d7835dc9ff1e8963c0026,-1,-1,-1,1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,-1,1,-1,1,1,1,1
687d7835dc9ff1e8963c0027,1,0,1,1,1,-1,0,-1,1,-1,1,1,-1,-1,0,1,1,1,0,-1,1,-1,1,-1,1,1,-1,1,0,1,-1
